<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2011.09.08	1.59823	1.60823	1.59123	1.59733	100951	0	15
2011.09.09	1.59731	1.59899	1.58435	1.58782	108004	0	15
2011.09.12	1.58301	1.58853	1.57740	1.58569	112969	0	15
2011.09.13	1.58573	1.58683	1.57610	1.57784	110783	0	9
2011.09.14	1.57784	1.58127	1.57065	1.57610	106555	0	15
2011.09.15	1.57611	1.58675	1.57305	1.57945	95907	0	10
2011.09.16	1.57944	1.58404	1.57442	1.57868	92897	0	15
2011.09.19	1.57159	1.57546	1.56325	1.56906	98148	0	15
2011.09.20	1.56907	1.57458	1.56546	1.57347	104924	0	15
2011.09.21	1.57351	1.57405	1.54853	1.55091	102076	0	11
2011.09.22	1.55088	1.55158	1.53271	1.53378	116449	0	8
2011.09.23	1.53378	1.54894	1.53378	1.54459	113604	0	15
2011.09.26	1.54742	1.55696	1.54319	1.55515	113927	0	15
2011.09.27	1.55516	1.57045	1.55258	1.56279	105655	0	15
2011.09.28	1.56278	1.56764	1.55622	1.55684	106117	0	7
2011.09.29	1.55684	1.57146	1.55424	1.56021	108747	0	11
2011.09.30	1.56033	1.56644	1.55323	1.55793	105488	0	8
2011.10.03	1.55717	1.55829	1.54197	1.54373	109853	0	15
2011.10.04	1.54368	1.54936	1.53406	1.54750	117031	0	12
2011.10.05	1.54750	1.54911	1.53941	1.54614	113412	0	4
2011.10.06	1.54618	1.55003	1.52721	1.54317	111286	0	15
2011.10.07	1.54319	1.56450	1.54223	1.55575	125657	0	5
2011.10.10	1.55537	1.56886	1.55263	1.56552	99348	0	12
2011.10.11	1.56550	1.56631	1.55722	1.55900	103117	0	15
2011.10.12	1.55901	1.57972	1.55422	1.57427	105672	0	15
2011.10.13	1.57425	1.57827	1.56666	1.57610	104721	0	15
2011.10.14	1.57609	1.58508	1.57210	1.58170	96057	0	15
2011.10.17	1.58184	1.58468	1.57304	1.57421	99297	0	15
2011.10.18	1.57420	1.58208	1.56314	1.57010	110792	0	15
2011.10.19	1.57010	1.58466	1.56984	1.57706	113310	0	15
2011.10.20	1.57706	1.58022	1.56806	1.57854	114780	0	15
2011.10.21	1.57852	1.59728	1.57537	1.59459	102986	0	15
2011.10.24	1.59424	1.60067	1.58999	1.59932	106470	0	15
2011.10.25	1.59931	1.60377	1.59563	1.60015	106433	0	15
2011.10.26	1.60015	1.60402	1.58906	1.59596	105551	0	15
2011.10.27	1.59595	1.61398	1.59533	1.60993	116738	0	9
2011.10.28	1.60986	1.61504	1.60707	1.61275	98951	0	15
2011.10.31	1.61302	1.61641	1.59647	1.60778	111786	0	15
2011.11.01	1.60778	1.60918	1.58900	1.59455	113944	0	15
2011.11.02	1.59455	1.60467	1.59153	1.59479	110960	0	15
2011.11.03	1.59479	1.60596	1.58770	1.60330	110744	0	15
2011.11.04	1.60328	1.60623	1.59460	1.60308	101297	0	15
2011.11.07	1.60547	1.60779	1.59791	1.60541	99506	0	15
2011.11.08	1.60542	1.61291	1.60351	1.60924	92534	0	15
