<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.03.04	6.51924	6.52920	6.49693	6.49693	15485	5981500000	0
2016.03.07	6.50277	6.52421	6.49679	6.50683	15550	4200000000	0
2016.03.08	6.51122	6.51412	6.50447	6.50725	13727	4153500000	0
2016.03.09	6.50765	6.51930	6.50601	6.50770	10137	3511000000	0
2016.03.10	6.51167	6.52652	6.50051	6.50310	10554	4930000000	60
2016.03.11	6.50440	6.50573	6.46989	6.47733	12467	5963500000	60
2016.03.14	6.48270	6.49666	6.48270	6.49357	7439	3261000000	0
2016.03.15	6.49760	6.51213	6.49731	6.51009	9972	4629500000	0
2016.03.16	6.50876	6.52515	6.47838	6.48274	10568	4847500000	0
2016.03.17	6.48883	6.49827	6.44940	6.45528	15842	7615000000	0
2016.03.18	6.46475	6.47805	6.43946	6.46259	14392	6914000000	60
2016.03.21	6.47171	6.48469	6.47038	6.48176	9467	4313500000	60
2016.03.22	6.48987	6.49733	6.48527	6.49384	11637	5532500000	60
2016.03.23	6.49256	6.50945	6.48767	6.50574	10605	5023000000	60
2016.03.24	6.51095	6.52430	6.51086	6.52108	10760	5052000000	60
2016.03.25	6.52154	6.52902	6.51974	6.52398	4117	1392000000	0
2016.03.28	6.52566	6.52850	6.51359	6.51450	5154	2036000000	60
2016.03.29	6.51690	6.51846	6.48974	6.49110	10795	5007000000	60
2016.03.30	6.48684	6.49625	6.47054	6.47296	14179	6734500000	60
2016.03.31	6.47664	6.48007	6.45665	6.46317	12799	6107000000	60
2016.04.01	6.46215	6.48388	6.46168	6.46885	11297	5300500000	60
2016.04.04	6.46830	6.48200	6.46413	6.46750	5844	2087000000	60
2016.04.05	6.47542	6.48635	6.47169	6.48470	10321	4794500000	60
2016.04.06	6.48360	6.49345	6.47868	6.48120	11390	5271000000	60
2016.04.07	6.47705	6.49034	6.47429	6.48430	12892	6008000000	60
2016.04.08	6.48514	6.49282	6.47360	6.47360	8842	4001000000	60
2016.04.11	6.48395	6.48406	6.46574	6.46710	10903	5032500000	60
2016.04.12	6.47155	6.48514	6.46799	6.47211	10940	5002000000	60
2016.04.13	6.47595	6.48561	6.47073	6.48367	11543	5434500000	60
2016.04.14	6.48644	6.50045	6.48506	6.49070	11794	5430500000	60
2016.04.15	6.49186	6.49846	6.48021	6.48131	11078	5177000000	60
2016.04.18	6.49018	6.49150	6.47989	6.48166	8000	3487000000	60
2016.04.19	6.47903	6.48528	6.46597	6.46744	10656	4979000000	60
2016.04.20	6.47010	6.48200	6.46763	6.48010	11068	5170000000	60
2016.04.21	6.48205	6.48890	6.47605	6.48560	12514	5933000000	0
2016.04.22	6.48907	6.50686	6.48264	6.50094	11824	5561000000	60
2016.04.25	6.50000	6.51652	6.50000	6.50478	11788	5598500000	60
2016.04.26	6.50343	6.50895	6.49634	6.50020	11973	5678500000	0
2016.04.27	6.50297	6.51344	6.49556	6.50255	14049	6710000000	60
2016.04.28	6.50493	6.51520	6.47970	6.48150	14463	6942000000	60
2016.04.29	6.48402	6.49240	6.47473	6.48151	13973	6571500000	60
2016.05.02	6.48580	6.48690	6.47745	6.47895	5862	2353000000	60
2016.05.03	6.47833	6.50524	6.47398	6.50291	10971	5247000000	0
2016.05.04	6.50290	6.52040	6.49981	6.51590	12393	5773500000	0
2016.05.05	6.51507	6.52085	6.50820	6.51843	11369	5442500000	0
2016.05.06	6.52049	6.52340	6.50767	6.51452	11746	5584500000	60
2016.05.09	6.51510	6.54050	6.51002	6.53985	12188	5832000000	0
2016.05.10	6.54016	6.54433	6.53355	6.53520	13323	6324500000	60
2016.05.11	6.53594	6.53887	6.52471	6.52586	9687	4536000000	60
2016.05.12	6.52705	6.54951	6.52458	6.54640	11203	5267000000	60
2016.05.13	6.54761	6.55950	6.53821	6.55056	13433	6423500000	0
2016.05.16	6.55735	6.55935	6.54151	6.54842	10610	5013000000	60
2016.05.17	6.54639	6.54850	6.53673	6.54604	10585	4864500000	60
2016.05.18	6.54884	6.57990	6.54390	6.57570	14585	6998000000	60
2016.05.19	6.57666	6.57690	6.55797	6.56075	14903	7148500000	60
2016.05.20	6.56118	6.56596	6.55350	6.56184	10710	5006000000	60
2016.05.23	6.56046	6.56615	6.55439	6.56020	9736	4529500000	60
2016.05.24	6.56185	6.56880	6.55898	6.56490	11183	5263000000	0
2016.05.25	6.56597	6.56910	6.56016	6.56370	10301	4735500000	60
2016.05.26	6.56285	6.56594	6.55148	6.55670	9447	4325500000	60
2016.05.27	6.55739	6.57759	6.55613	6.57234	9803	4537000000	60
2016.05.30	6.57787	6.59125	6.57616	6.58854	8475	3750500000	60
2016.05.31	6.58703	6.59216	6.58149	6.58500	11521	5487000000	60
2016.06.01	6.58598	6.59881	6.58384	6.58502	13257	6258500000	60
2016.06.02	6.58758	6.58840	6.58098	6.58632	10885	5075000000	60
2016.06.03	6.58823	6.59559	6.53737	6.53933	12837	6045000000	60
2016.06.06	6.54731	6.57131	6.54601	6.56544	12338	5835000000	0
2016.06.07	6.56586	6.57813	6.56547	6.57470	12527	5959000000	60
2016.06.08	6.57386	6.57934	6.56400	6.56531	9138	4323500000	60
2016.06.09	6.56526	6.58519	6.56259	6.58196	6903	2939000000	60
2016.06.10	6.58156	6.60783	6.58062	6.60017	8833	4156000000	0
2016.06.13	6.60024	6.60480	6.59361	6.59514	10523	5045500000	60
2016.06.14	6.59723	6.60666	6.59428	6.60485	10285	4951000000	60
2016.06.15	6.61211	6.61516	6.58509	6.59345	12946	6327000000	60
2016.06.16	6.59334	6.60592	6.58474	6.59555	13784	6790500000	60
2016.06.17	6.59010	6.60323	6.58692	6.59350	9790	4730000000	60
2016.06.20	6.58808	6.59317	6.58290	6.58669	10412	4977500000	60
2016.06.21	6.58745	6.59577	6.58229	6.59302	9381	4460000000	60
2016.06.22	6.59719	6.59866	6.57856	6.57970	10065	4830500000	60
2016.06.23	6.58128	6.59480	6.57724	6.57724	13102	6286000000	60
2016.06.24	6.59425	6.65143	6.59228	6.62811	24782	12165000000	60
2016.06.27	6.64652	6.68742	6.64329	6.67789	16203	7902500000	60
2016.06.28	6.68098	6.68887	6.67230	6.68141	15273	7505500000	60
2016.06.29	6.67612	6.68412	6.65047	6.65256	15860	7742500000	60
2016.06.30	6.65477	6.70185	6.65150	6.66352	20366	9973000000	60
2016.07.01	6.66908	6.67806	6.66087	6.67445	11272	5337000000	60
2016.07.04	6.67001	6.68207	6.66981	6.67331	8932	4092500000	60
2016.07.05	6.67335	6.69554	6.67334	6.68720	13233	6390000000	60
2016.07.06	6.69539	6.70750	6.69305	6.69359	16501	8120000000	60
2016.07.07	6.69579	6.70236	6.68996	6.70007	13224	6416000000	60
2016.07.08	6.69718	6.70809	6.69377	6.70077	11679	5584000000	60
2016.07.11	6.70006	6.70736	6.69509	6.70394	11009	5308500000	60
2016.07.12	6.70308	6.70595	6.69292	6.69590	12491	6119500000	60
2016.07.13	6.69857	6.70115	6.67848	6.68640	14700	7191500000	60
2016.07.14	6.69203	6.69739	6.68747	6.69000	11171	5385500000	60
2016.07.15	6.69253	6.71676	6.68543	6.70441	12451	6052000000	60
2016.07.18	6.70592	6.71607	6.70182	6.70848	12089	5813500000	60
2016.07.19	6.71014	6.71565	6.70174	6.70915	11128	5383000000	60
2016.07.20	6.71036	6.71173	6.67566	6.67661	15550	7544000000	60
2016.07.21	6.67726	6.68597	6.66784	6.67435	16766	8219000000	60
2016.07.22	6.67548	6.68602	6.66952	6.68160	12988	6319500000	60
2016.07.25	6.68696	6.69102	6.68294	6.68630	9546	4539000000	60
2016.07.26	6.68755	6.68786	6.67472	6.67950	10807	5172500000	60
2016.07.27	6.68080	6.68245	6.66942	6.67060	13691	6657500000	60
2016.07.28	6.66497	6.66911	6.65749	6.65961	11410	5551500000	60
2016.07.29	6.65939	6.66424	6.62225	6.62754	17026	8388000000	60
2016.08.01	6.63366	6.64747	6.62780	6.64474	10456	5022000000	60
2016.08.02	6.64617	6.65957	6.62741	6.62867	10376	4994000000	60
2016.08.03	6.63651	6.64399	6.63128	6.64187	12382	5997000000	60
2016.08.04	6.64399	6.65328	6.63314	6.64650	11020	5310500000	60
2016.08.05	6.64639	6.67150	6.64383	6.66184	10966	5276000000	60
2016.08.08	6.66836	6.67390	6.66318	6.66800	8919	4200000000	60
2016.08.09	6.66893	6.67174	6.65780	6.65960	7878	3697500000	60
2016.08.10	6.66286	6.66286	6.63097	6.64190	12273	5950500000	0
2016.08.11	6.63979	6.65062	6.63303	6.64146	12204	5941500000	60
2016.08.12	6.64829	6.65610	6.63991	6.64705	11700	5632000000	60
2016.08.15	6.64905	6.65647	6.64397	6.64594	9603	4576500000	60
2016.08.16	6.64684	6.64684	6.62322	6.62870	15444	7545500000	60
2016.08.17	6.62760	6.64355	6.62584	6.63411	13786	6750500000	60
2016.08.18	6.63153	6.64001	6.62281	6.63019	14358	7061000000	60
2016.08.19	6.63473	6.66193	6.63264	6.65140	13969	6836000000	60
2016.08.22	6.66249	6.67408	6.65732	6.66065	12212	5958000000	60
2016.08.23	6.66057	6.66097	6.64751	6.65647	13781	6724500000	60
