<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2012.07.09	1.22659	1.23230	1.22557	1.23135	73736	0	4
2012.07.10	1.23135	1.23331	1.22351	1.22510	76793	0	5
2012.07.11	1.22512	1.22957	1.22124	1.22422	76041	0	5
2012.07.12	1.22422	1.22475	1.21670	1.21989	79116	0	5
2012.07.13	1.21988	1.22554	1.21622	1.22485	73513	0	5
2012.07.16	1.22498	1.22889	1.21753	1.22695	66899	0	5
2012.07.17	1.22693	1.23156	1.21890	1.22887	77830	0	5
2012.07.18	1.22890	1.23052	1.22166	1.22802	77059	0	5
2012.07.19	1.22804	1.23214	1.22290	1.22742	81345	0	5
2012.07.20	1.22741	1.22823	1.21440	1.21551	76812	0	5
2012.07.23	1.21217	1.21438	1.20669	1.21153	86146	0	5
2012.07.24	1.21152	1.21368	1.20418	1.20602	85876	0	5
2012.07.25	1.20604	1.21681	1.20529	1.21479	86998	0	5
2012.07.26	1.21480	1.23276	1.21172	1.22788	86590	0	5
2012.07.27	1.22787	1.23889	1.22417	1.23211	88386	0	5
2012.07.30	1.23012	1.23099	1.22251	1.22548	71863	0	5
2012.07.31	1.22548	1.23289	1.22487	1.22989	79110	0	5
2012.08.01	1.22989	1.23357	1.22175	1.22287	75656	0	4
2012.08.02	1.22286	1.24011	1.21337	1.21822	89237	0	5
2012.08.03	1.21820	1.23918	1.21662	1.23848	81209	0	5
2012.08.06	1.23945	1.24422	1.23413	1.23980	76390	0	5
2012.08.07	1.23978	1.24414	1.23756	1.23972	74947	0	5
2012.08.08	1.23972	1.24016	1.23264	1.23645	74782	0	5
2012.08.09	1.23646	1.23860	1.22667	1.23037	77253	0	8
2012.08.10	1.23037	1.23156	1.22409	1.22884	70941	0	8
2012.08.13	1.22864	1.23729	1.22604	1.23322	69134	0	6
2012.08.14	1.23321	1.23849	1.23166	1.23183	70319	0	7
2012.08.15	1.23184	1.23429	1.22636	1.22861	62313	0	7
2012.08.16	1.22861	1.23718	1.22561	1.23558	68593	0	5
2012.08.17	1.23558	1.23814	1.22886	1.23327	65877	0	5
2012.08.20	1.23380	1.23683	1.22948	1.23459	64261	0	5
2012.08.21	1.23459	1.24868	1.23457	1.24701	70294	0	5
2012.08.22	1.24702	1.25367	1.24310	1.25297	74426	0	5
2012.08.23	1.25298	1.25885	1.25232	1.25640	74036	0	5
2012.08.24	1.25639	1.25675	1.24822	1.25109	62139	0	6
2012.08.27	1.25118	1.25349	1.24894	1.24971	44369	0	4
2012.08.28	1.24970	1.25753	1.24647	1.25635	55731	0	5
2012.08.29	1.25633	1.25723	1.25184	1.25305	51813	0	8
2012.08.30	1.25305	1.25632	1.24875	1.25056	53033	0	8
2012.08.31	1.25057	1.26360	1.24929	1.25783	66431	0	5
2012.09.03	1.25803	1.26098	1.25598	1.25870	49267	0	5
2012.09.04	1.25872	1.26267	1.25550	1.25668	61072	0	5
2012.09.05	1.25667	1.26234	1.25012	1.26021	69681	0	5
2012.09.06	1.26020	1.26501	1.25619	1.26320	69896	0	5
2012.09.07	1.26321	1.28165	1.26262	1.28154	68179	0	7
2012.09.10	1.28064	1.28080	1.27543	1.27579	58405	0	5
2012.09.11	1.27578	1.28705	1.27565	1.28507	66823	0	5
2012.09.12	1.28506	1.29358	1.28148	1.28984	72911	0	5
2012.09.13	1.28982	1.30008	1.28564	1.29862	73091	0	7
2012.09.14	1.29862	1.31676	1.29795	1.31286	78937	0	6
2012.09.17	1.31239	1.31706	1.30831	1.31134	68341	0	5
2012.09.18	1.31133	1.31182	1.30288	1.30434	71566	0	5
2012.09.19	1.30433	1.30844	1.29929	1.30455	72340	0	5
2012.09.20	1.30453	1.30584	1.29201	1.29649	77052	0	5
2012.09.21	1.29650	1.30471	1.29553	1.29788	72607	0	5
2012.09.24	1.29789	1.29798	1.28905	1.29304	61715	0	4
2012.09.25	1.29304	1.29700	1.28863	1.29036	69256	0	5
2012.09.26	1.29034	1.29122	1.28349	1.28734	67119	0	5
2012.09.27	1.28735	1.29272	1.28293	1.29139	69776	0	5
2012.09.28	1.29139	1.29591	1.28382	1.28595	69494	0	6
2012.10.01	1.28488	1.29382	1.28031	1.28860	64697	0	8
2012.10.02	1.28859	1.29669	1.28797	1.29163	59037	0	7
2012.10.03	1.29160	1.29362	1.28769	1.29085	60407	0	5
2012.10.04	1.29084	1.30310	1.29075	1.30164	65442	0	5
2012.10.05	1.30163	1.30708	1.29934	1.30391	58605	0	5
2012.10.08	1.30231	1.30246	1.29373	1.29665	54357	0	5
2012.10.09	1.29675	1.29902	1.28585	1.28837	60200	0	6
2012.10.10	1.28835	1.29124	1.28352	1.28510	59630	0	5
2012.10.11	1.28511	1.29504	1.28253	1.29298	56964	0	5
2012.10.12	1.29297	1.29910	1.29219	1.29503	54130	0	6
2012.10.15	1.29545	1.29784	1.28908	1.29456	54667	0	5
2012.10.16	1.29459	1.30983	1.29424	1.30977	57973	0	6
2012.10.17	1.30975	1.31384	1.30828	1.31149	60653	0	5
2012.10.18	1.31149	1.31280	1.30553	1.30682	60847	0	5
2012.10.19	1.30679	1.30764	1.30128	1.30230	55508	0	5
2012.10.22	1.30231	1.30824	1.30154	1.30649	55092	0	5
2012.10.23	1.30649	1.30748	1.29515	1.29838	57374	0	5
2012.10.24	1.29840	1.29962	1.29201	1.29698	57655	0	5
2012.10.25	1.29700	1.30224	1.29265	1.29416	55774	0	8
2012.10.26	1.29415	1.29556	1.28819	1.29385	51177	0	3
2012.10.29	1.29244	1.29356	1.28846	1.29032	33401	0	3
2012.10.30	1.29031	1.29828	1.28853	1.29662	36521	0	3
2012.10.31	1.29660	1.30199	1.29458	1.29582	50680	0	2
2012.11.01	1.29581	1.29820	1.29243	1.29467	50951	0	8
2012.11.02	1.29466	1.29476	1.28207	1.28333	54714	0	4
2012.11.05	1.28198	1.28418	1.27669	1.27967	55087	0	4
2012.11.06	1.27965	1.28260	1.27632	1.28090	58710	0	4
2012.11.07	1.28091	1.28757	1.27358	1.27705	75756	0	6
2012.11.08	1.27705	1.27754	1.27171	1.27435	63599	0	7
2012.11.09	1.27438	1.27895	1.26895	1.27106	63401	0	5
2012.11.12	1.27154	1.27385	1.26970	1.27069	47907	0	4
2012.11.13	1.27069	1.27261	1.26612	1.27017	61567	0	4
2012.11.14	1.27018	1.27758	1.27015	1.27324	64072	0	6
2012.11.15	1.27326	1.28010	1.27169	1.27801	59959	0	5
2012.11.16	1.27801	1.27837	1.26905	1.27418	58031	0	6
2012.11.19	1.27411	1.28188	1.27396	1.27808	56293	0	5
2012.11.20	1.27806	1.28276	1.27646	1.28134	58819	0	5
2012.11.21	1.28134	1.28324	1.27359	1.28268	60952	0	4
2012.11.22	1.28269	1.28983	1.28269	1.28800	52556	0	5
2012.11.23	1.28799	1.29896	1.28677	1.29729	51348	0	6
2012.11.26	1.29731	1.30053	1.29435	1.29934	53834	0	4
2012.11.27	1.29931	1.30077	1.29150	1.29369	61254	0	4
2012.11.28	1.29369	1.29606	1.28796	1.29496	59525	0	4
2012.11.29	1.29499	1.30125	1.29385	1.29765	53842	0	4
2012.11.30	1.29763	1.30267	1.29679	1.29848	58301	0	3
2012.12.03	1.29934	1.30751	1.29882	1.30587	53932	0	4
2012.12.04	1.30584	1.31073	1.30453	1.30935	55870	0	4
2012.12.05	1.30934	1.31253	1.30596	1.30701	54075	0	4
2012.12.06	1.30702	1.30857	1.29500	1.29571	57791	0	4
2012.12.07	1.29573	1.29718	1.28769	1.29261	53249	0	4
2012.12.10	1.28992	1.29458	1.28855	1.29400	49425	0	4
2012.12.11	1.29400	1.30140	1.29283	1.30078	51764	0	4
2012.12.12	1.30080	1.30960	1.29951	1.30698	52652	0	4
2012.12.13	1.30700	1.30998	1.30405	1.30745	51960	0	4
2012.12.14	1.30748	1.31727	1.30657	1.31622	52693	0	4
2012.12.17	1.31821	1.31863	1.31437	1.31593	47536	0	4
2012.12.18	1.31594	1.32376	1.31558	1.32235	46294	0	4
2012.12.19	1.32237	1.33076	1.31889	1.31986	56575	0	3
2012.12.20	1.31988	1.32942	1.31988	1.32454	54315	0	4
2012.12.21	1.32461	1.32464	1.31570	1.31867	61536	0	4
2012.12.24	1.31790	1.32326	1.31706	1.31870	32298	0	4
2012.12.26	1.31867	1.32534	1.31826	1.32203	27835	0	4
2012.12.27	1.32204	1.32833	1.32014	1.32342	48243	0	3
2012.12.28	1.32344	1.32562	1.31654	1.32146	45173	0	4
2012.12.31	1.32157	1.32338	1.31716	1.31964	36556	0	4
2013.01.01	1.32036	1.32192	1.31977	1.32053	1377	0	4
2013.01.02	1.32049	1.32992	1.31567	1.31888	83431	0	4
2013.01.03	1.31889	1.31889	1.30246	1.30366	50519	0	4
2013.01.04	1.30364	1.30884	1.29975	1.30677	49254	0	5
2013.01.07	1.30779	1.31276	1.30165	1.31252	48815	0	4
2013.01.08	1.31253	1.31388	1.30569	1.30802	50086	0	4
2013.01.09	1.30804	1.30953	1.30364	1.30540	48758	0	5
2013.01.10	1.30538	1.32789	1.30383	1.32668	53915	0	5
2013.01.11	1.32669	1.33644	1.32481	1.33416	54809	0	3
2013.01.14	1.33621	1.34031	1.33357	1.33765	50048	0	4
2013.01.15	1.33762	1.33930	1.32664	1.32972	57596	0	5
2013.01.16	1.32972	1.33242	1.32564	1.32901	53389	0	4
2013.01.17	1.32905	1.33871	1.32696	1.33743	54847	0	5
2013.01.18	1.33741	1.33979	1.32798	1.33195	53787	0	4
2013.01.21	1.33107	1.33315	1.32991	1.33153	37620	0	4
2013.01.22	1.33149	1.33711	1.32667	1.33213	55080	0	4
2013.01.23	1.33210	1.33538	1.32642	1.33094	47766	0	4
2013.01.24	1.33095	1.33922	1.32859	1.33790	55147	0	4
2013.01.25	1.33790	1.34785	1.33500	1.34629	57450	0	4
2013.01.28	1.34598	1.34765	1.34244	1.34447	50182	0	4
2013.01.29	1.34446	1.34963	1.34140	1.34867	53730	0	4
2013.01.30	1.34866	1.35857	1.34816	1.35677	57285	0	4
2013.01.31	1.35676	1.35931	1.35409	1.35869	53999	0	4
2013.02.01	1.35864	1.37106	1.35828	1.36391	63059	0	5
2013.02.04	1.36488	1.36532	1.34985	1.35026	57532	0	4
2013.02.05	1.35024	1.35969	1.34578	1.35816	64106	0	3
2013.02.06	1.35815	1.35953	1.34939	1.35175	58827	0	2
2013.02.07	1.35174	1.35765	1.33705	1.33943	63280	0	4
2013.02.08	1.33945	1.34282	1.33532	1.33614	56801	0	4
2013.02.11	1.33682	1.34265	1.33562	1.34016	50788	0	4
2013.02.12	1.34015	1.34751	1.33640	1.34518	55790	0	3
2013.02.13	1.34519	1.35193	1.34260	1.34484	52950	0	1
2013.02.14	1.34483	1.34546	1.33147	1.33573	57620	0	4
2013.02.15	1.33572	1.33929	1.33062	1.33585	44266	0	3
2013.02.18	1.33484	1.33782	1.33215	1.33515	30013	0	2
2013.02.19	1.33518	1.33954	1.33294	1.33847	34759	0	3
2013.02.20	1.33846	1.34316	1.32709	1.32874	40208	0	3
2013.02.21	1.32872	1.32888	1.31612	1.31916	41856	0	3
2013.02.22	1.31915	1.32443	1.31451	1.31907	36020	0	2
2013.02.25	1.31904	1.33183	1.30487	1.30574	51066	0	3
2013.02.26	1.30575	1.31209	1.30180	1.30645	54147	0	3
2013.02.27	1.30646	1.31465	1.30415	1.31352	47288	0	3
2013.02.28	1.31352	1.31605	1.30527	1.30665	40009	0	2
2013.03.01	1.30664	1.31006	1.29664	1.30180	40350	0	3
2013.03.04	1.30136	1.30304	1.29822	1.30241	15805	0	3
2013.03.05	1.30252	1.30742	1.30122	1.30439	14700	0	3
2013.03.06	1.30438	1.30698	1.29646	1.29765	24486	0	1
2013.03.07	1.29769	1.31181	1.29731	1.31042	47153	0	1
2013.03.08	1.31043	1.31341	1.29550	1.30042	36352	0	1
2013.03.11	1.29892	1.30535	1.29793	1.30344	36137	0	1
2013.03.12	1.30341	1.30742	1.29909	1.30277	47365	0	1
2013.03.13	1.30277	1.30646	1.29228	1.29568	47362	0	1
2013.03.14	1.29568	1.30311	1.29110	1.30124	53321	0	1
2013.03.15	1.30124	1.31069	1.30023	1.30754	49765	0	1
2013.03.18	1.29071	1.29954	1.28817	1.29425	59157	0	1
2013.03.19	1.29423	1.29694	1.28438	1.28578	60018	0	1
2013.03.20	1.28578	1.29776	1.28566	1.29330	52707	0	1
2013.03.21	1.29331	1.29551	1.28799	1.28980	54341	0	1
2013.03.22	1.28981	1.30095	1.28880	1.29867	46525	0	1
2013.03.25	1.29724	1.30479	1.28296	1.28593	56987	0	1
2013.03.26	1.28596	1.28895	1.28286	1.28633	48150	0	1
2013.03.27	1.28632	1.28668	1.27509	1.27785	47403	0	1
2013.03.28	1.27786	1.28443	1.27550	1.28144	44316	0	1
2013.03.29	1.28144	1.28368	1.27930	1.28148	20433	0	1
2013.04.01	1.28112	1.28677	1.27710	1.28435	27167	0	1
2013.04.02	1.28431	1.28775	1.28086	1.28223	41697	0	1
2013.04.03	1.28221	1.28639	1.27898	1.28427	39340	0	1
2013.04.04	1.28427	1.29487	1.27454	1.29330	51336	0	1
2013.04.05	1.29330	1.30397	1.29005	1.29915	48511	0	1
2013.04.08	1.29937	1.30376	1.29683	1.30184	42375	0	1
2013.04.09	1.30184	1.31029	1.30045	1.30812	46645	0	1
2013.04.10	1.30811	1.31214	1.30521	1.30667	41753	0	4
2013.04.11	1.30668	1.31380	1.30431	1.31065	45086	0	1
2013.04.12	1.31065	1.31262	1.30366	1.31082	45206	0	1
2013.04.15	1.31025	1.31094	1.30210	1.30466	55627	0	1
2013.04.16	1.30466	1.32015	1.30275	1.31790	59273	0	1
2013.04.17	1.31790	1.31995	1.30011	1.30355	57946	0	1
2013.04.18	1.30355	1.30961	1.30208	1.30483	55587	0	1
2013.04.19	1.30485	1.31282	1.30470	1.30510	45677	0	1
2013.04.22	1.30691	1.30840	1.30150	1.30615	40961	0	1
2013.04.23	1.30615	1.30831	1.29730	1.30006	49025	0	2
2013.04.24	1.30010	1.30340	1.29547	1.30111	44259	0	2
2013.04.25	1.30111	1.30933	1.29887	1.30088	44918	0	1
2013.04.26	1.30090	1.30475	1.29905	1.30267	49241	0	1
2013.04.29	1.30585	1.31163	1.30318	1.30929	39215	0	1
2013.04.30	1.30929	1.31858	1.30540	1.31664	42841	0	1
2013.05.01	1.31667	1.32427	1.31605	1.31836	38963	0	1
2013.05.02	1.31842	1.32176	1.30376	1.30618	47452	0	1
2013.05.03	1.30620	1.31582	1.30323	1.31131	41727	0	1
2013.05.06	1.31170	1.31406	1.30534	1.30727	29352	0	1
2013.05.07	1.30728	1.31315	1.30677	1.30787	35949	0	1
2013.05.08	1.30787	1.31944	1.30715	1.31600	39917	0	1
2013.05.09	1.31592	1.31769	1.30098	1.30441	42819	0	1
2013.05.10	1.30446	1.30506	1.29350	1.29853	52419	0	1
2013.05.13	1.29756	1.29982	1.29415	1.29820	42328	0	1
2013.05.14	1.29817	1.30293	1.29129	1.29313	48751	0	1
2013.05.15	1.29313	1.29424	1.28430	1.28802	47559	0	1
2013.05.16	1.28808	1.29297	1.28463	1.28829	45602	0	1
2013.05.17	1.28835	1.28897	1.27962	1.28363	42052	0	1
2013.05.20	1.28446	1.29006	1.28192	1.28839	37774	0	1
2013.05.21	1.28840	1.29333	1.28413	1.29061	44374	0	1
2013.05.22	1.29055	1.29980	1.28335	1.28529	58662	0	1
2013.05.23	1.28527	1.29564	1.28214	1.29321	71861	0	1
2013.05.24	1.29322	1.29933	1.29043	1.29278	60141	0	1
2013.05.27	1.29363	1.29485	1.29152	1.29335	28779	0	1
2013.05.28	1.29332	1.29496	1.28493	1.28522	57184	0	1
2013.05.29	1.28522	1.29775	1.28378	1.29401	64374	0	1
2013.05.30	1.29398	1.30614	1.29334	1.30440	64449	0	1
2013.05.31	1.30458	1.30593	1.29442	1.29956	63023	0	1
2013.06.03	1.29922	1.31074	1.29555	1.30700	57303	0	1
2013.06.04	1.30699	1.31012	1.30426	1.30823	56611	0	1
2013.06.05	1.30821	1.31157	1.30532	1.30923	62140	0	1
2013.06.06	1.30923	1.33045	1.30749	1.32453	65838	0	3
2013.06.07	1.32452	1.32844	1.31915	1.32168	70848	0	3
2013.06.10	1.31917	1.32687	1.31772	1.32566	55336	0	3
2013.06.11	1.32567	1.33171	1.32322	1.33137	67927	0	3
2013.06.12	1.33135	1.33589	1.32656	1.33370	60716	0	3
2013.06.13	1.33369	1.33898	1.32786	1.33756	65269	0	3
2013.06.14	1.33734	1.33734	1.32947	1.33445	56672	0	1
2013.06.17	1.33487	1.33803	1.33184	1.33620	45015	0	1
2013.06.18	1.33623	1.34156	1.33258	1.33940	54620	0	1
2013.06.19	1.33941	1.34158	1.32621	1.32959	53778	0	1
2013.06.20	1.32959	1.33015	1.31612	1.32270	80023	0	1
2013.06.21	1.32268	1.32541	1.30988	1.31209	65213	0	1
2013.06.24	1.31042	1.31438	1.30592	1.31232	66324	0	1
2013.06.25	1.31232	1.31508	1.30651	1.30821	62448	0	1
2013.06.26	1.30822	1.30870	1.29848	1.30067	62392	0	1
2013.06.27	1.30116	1.30545	1.29999	1.30377	48582	0	5
2013.06.28	1.30378	1.31022	1.29911	1.30078	50885	0	5
2013.07.01	1.30144	1.30700	1.30052	1.30614	46839	0	1
2013.07.02	1.30614	1.30780	1.29636	1.29816	53009	0	1
2013.07.03	1.29815	1.30314	1.29230	1.30084	56369	0	1
2013.07.04	1.30084	1.30232	1.28831	1.29120	49935	0	1
2013.07.05	1.29114	1.29167	1.28061	1.28291	55458	0	1
2013.07.08	1.28204	1.28819	1.28117	1.28679	46248	0	1
2013.07.09	1.28680	1.28981	1.27553	1.27863	55562	0	1
2013.07.10	1.27862	1.30239	1.27647	1.30235	64954	0	1
2013.07.11	1.30236	1.32066	1.30060	1.30957	86326	0	1
2013.07.12	1.30958	1.31001	1.29992	1.30651	51799	0	1
2013.07.15	1.30664	1.30788	1.29934	1.30660	46584	0	1
2013.07.16	1.30660	1.31742	1.30524	1.31533	53612	0	1
2013.07.17	1.31541	1.31781	1.30831	1.31228	53103	0	1
2013.07.18	1.31228	1.31255	1.30668	1.31113	46144	0	1
2013.07.19	1.31115	1.31539	1.30891	1.31408	43742	0	1
2013.07.22	1.31366	1.32179	1.31358	1.31842	40714	0	1
2013.07.23	1.31839	1.32386	1.31634	1.32232	43294	0	1
2013.07.24	1.32233	1.32560	1.31772	1.31972	48714	0	1
2013.07.25	1.31969	1.32956	1.31655	1.32759	50029	0	1
2013.07.26	1.32758	1.32968	1.32526	1.32765	43962	0	1
2013.07.29	1.32792	1.32949	1.32393	1.32620	41825	0	1
2013.07.30	1.32622	1.33009	1.32346	1.32626	42652	0	1
2013.07.31	1.32625	1.33446	1.32140	1.32963	55008	0	1
2013.08.01	1.33022	1.33108	1.31943	1.32096	48557	0	1
2013.08.02	1.32097	1.32937	1.31877	1.32798	46485	0	1
2013.08.05	1.32813	1.33003	1.32327	1.32611	40112	0	1
2013.08.06	1.32612	1.33229	1.32460	1.33073	41828	0	1
2013.08.07	1.33080	1.33452	1.32655	1.33365	48724	0	1
2013.08.08	1.33365	1.34002	1.33282	1.33814	44968	0	1
2013.08.09	1.33809	1.33903	1.33326	1.33387	35344	0	1
2013.08.12	1.33366	1.33439	1.32772	1.32990	36997	0	1
2013.08.13	1.32991	1.33171	1.32335	1.32601	46684	0	1
2013.08.14	1.32605	1.32795	1.32388	1.32577	41683	0	1
2013.08.15	1.32575	1.33623	1.32058	1.33504	44459	0	1
2013.08.16	1.33503	1.33798	1.33109	1.33279	41037	0	1
2013.08.19	1.33354	1.33744	1.33152	1.33357	40700	0	1
2013.08.20	1.33357	1.34518	1.33233	1.34176	48602	0	1
2013.08.21	1.34178	1.34267	1.33355	1.33579	49026	0	1
2013.08.22	1.33577	1.33730	1.32980	1.33559	46181	0	1
2013.08.23	1.33557	1.34097	1.33334	1.33788	40212	0	1
2013.08.26	1.33819	1.33942	1.33566	1.33702	27937	0	1
2013.08.27	1.33701	1.33986	1.33232	1.33905	42804	0	1
2013.08.28	1.33906	1.33976	1.33050	1.33404	43352	0	1
2013.08.29	1.33404	1.33431	1.32195	1.32374	45328	0	1
2013.08.30	1.32389	1.32546	1.31750	1.32195	40635	0	1
2013.09.02	1.32122	1.32270	1.31837	1.31957	30761	0	1
2013.09.03	1.31954	1.31969	1.31386	1.31661	36876	0	1
2013.09.04	1.31667	1.32178	1.31571	1.32028	34779	0	1
2013.09.05	1.32043	1.32226	1.31104	1.31177	37308	0	1
2013.09.06	1.31180	1.31890	1.31047	1.31766	32677	0	1
2013.09.09	1.31735	1.32806	1.31651	1.32531	32240	0	1
2013.09.10	1.32534	1.32757	1.32300	1.32655	34424	0	1
2013.09.11	1.32654	1.33244	1.32438	1.33108	34891	0	1
2013.09.12	1.33110	1.33241	1.32577	1.32998	34490	0	1
2013.09.13	1.33001	1.33211	1.32543	1.32932	32643	0	1
2013.09.16	1.33627	1.33854	1.33300	1.33349	33097	0	1
2013.09.17	1.33350	1.33693	1.33251	1.33578	29536	0	1
2013.09.18	1.33578	1.35415	1.33380	1.35082	37727	0	1
2013.09.19	1.35083	1.35685	1.35009	1.35291	44450	0	1
2013.09.20	1.35286	1.35486	1.34980	1.35217	33752	0	1
2013.09.23	1.35318	1.35444	1.34792	1.34927	33629	0	1
2013.09.24	1.34930	1.35186	1.34643	1.34702	33948	0	1
2013.09.25	1.34709	1.35372	1.34622	1.35219	31336	0	1
2013.09.26	1.35222	1.35260	1.34722	1.34865	30502	0	1
2013.09.27	1.34870	1.35642	1.34741	1.35216	30493	0	1
2013.09.30	1.34819	1.35556	1.34775	1.35215	33824	0	1
2013.10.01	1.35215	1.35876	1.35168	1.35241	37764	0	1
2013.10.02	1.35241	1.36068	1.35060	1.35811	37266	0	1
2013.10.03	1.35812	1.36455	1.35774	1.36215	38034	0	1
2013.10.04	1.36219	1.36315	1.35384	1.35565	34243	0	1
2013.10.07	1.35629	1.35909	1.35425	1.35766	31485	0	1
2013.10.08	1.35767	1.36070	1.35573	1.35727	31661	0	1
2013.10.09	1.35729	1.36044	1.34857	1.35232	39161	0	1
2013.10.10	1.35232	1.35463	1.34877	1.35253	33791	0	1
2013.10.11	1.35254	1.35813	1.35193	1.35372	31185	0	1
2013.10.14	1.35569	1.35974	1.35453	1.35591	25966	0	1
2013.10.15	1.35592	1.35708	1.34794	1.35256	37245	0	1
2013.10.16	1.35254	1.35673	1.34734	1.35334	38403	0	1
2013.10.17	1.35335	1.36816	1.35154	1.36723	41666	0	1
2013.10.18	1.36723	1.37036	1.36594	1.36853	32382	0	1
2013.10.21	1.36829	1.36884	1.36509	1.36768	25811	0	1
2013.10.22	1.36769	1.37916	1.36622	1.37781	29785	0	1
2013.10.23	1.37780	1.37927	1.37414	1.37750	34224	0	1
2013.10.24	1.37751	1.38249	1.37647	1.37989	34862	0	1
2013.10.25	1.37988	1.38320	1.37742	1.38020	33435	0	1
2013.10.28	1.38080	1.38171	1.37748	1.37829	27904	0	1
2013.10.29	1.37831	1.38129	1.37364	1.37465	37708	0	1
2013.10.30	1.37465	1.37841	1.36961	1.37217	35347	0	1
2013.10.31	1.37219	1.37384	1.35750	1.35880	41927	0	1
2013.11.01	1.35878	1.35892	1.34799	1.34858	37370	0	1
2013.11.04	1.34910	1.35244	1.34425	1.35121	29553	0	1
2013.11.05	1.35121	1.35221	1.34489	1.34717	33544	0	1
2013.11.06	1.34717	1.35472	1.34675	1.35149	30391	0	1
2013.11.07	1.35151	1.35286	1.32959	1.34131	43860	0	1
2013.11.08	1.34134	1.34376	1.33178	1.33644	38571	0	1
2013.11.11	1.33574	1.34158	1.33445	1.34065	27958	0	1
2013.11.12	1.34065	1.34558	1.33591	1.34345	40522	0	1
2013.11.13	1.34344	1.34972	1.33900	1.34816	39936	0	1
2013.11.14	1.34816	1.34940	1.34182	1.34585	38618	0	1
2013.11.15	1.34582	1.35046	1.34319	1.34943	31271	0	1
2013.11.18	1.34917	1.35417	1.34743	1.35037	32819	0	1
2013.11.19	1.35034	1.35469	1.34876	1.35354	35702	0	1
2013.11.20	1.35353	1.35770	1.34152	1.34390	40871	0	1
2013.11.21	1.34387	1.34862	1.33992	1.34753	40801	0	1
2013.11.22	1.34753	1.35567	1.34621	1.35554	32070	0	1
2013.11.25	1.35536	1.35600	1.34902	1.35220	29685	0	1
2013.11.26	1.35217	1.35747	1.35193	1.35666	31837	0	1
2013.11.27	1.35673	1.36128	1.35576	1.35776	34649	0	1
2013.11.28	1.35776	1.36179	1.35635	1.36025	27976	0	1
2013.11.29	1.36022	1.36214	1.35798	1.35901	35294	0	1
2013.12.02	1.35878	1.36152	1.35259	1.35385	36341	0	1
2013.12.03	1.35390	1.36134	1.35241	1.35885	37894	0	1
2013.12.04	1.35889	1.36052	1.35282	1.35898	41884	0	1
2013.12.05	1.35896	1.36771	1.35431	1.36722	45297	0	1
2013.12.06	1.36720	1.37061	1.36195	1.37045	37051	0	1
2013.12.09	1.37101	1.37452	1.36943	1.37351	30204	0	1
2013.12.10	1.37354	1.37947	1.37341	1.37589	33946	0	1
2013.12.11	1.37592	1.38105	1.37412	1.37861	34578	0	1
2013.12.12	1.37862	1.38030	1.37376	1.37501	40054	0	1
2013.12.13	1.37498	1.37689	1.37093	1.37376	35094	0	1
2013.12.16	1.37370	1.37984	1.37361	1.37582	35672	0	1
2013.12.17	1.37583	1.37820	1.37230	1.37711	35429	0	1
2013.12.18	1.37712	1.38111	1.36727	1.36750	44318	0	1
2013.12.19	1.36750	1.36938	1.36492	1.36549	42186	0	1
2013.12.20	1.36548	1.37090	1.36251	1.36700	39853	0	1
2013.12.23	1.36723	1.37164	1.36714	1.36957	28269	0	1
2013.12.24	1.36953	1.36987	1.36547	1.36794	20420	0	1
2013.12.26	1.36854	1.37018	1.36797	1.36889	15775	0	1
2013.12.27	1.36885	1.38930	1.36881	1.37462	40781	0	1
2013.12.30	1.37586	1.38189	1.37285	1.37937	32669	0	1
2013.12.31	1.37938	1.38123	1.37596	1.37876	24648	0	1
2014.01.01	1.37550	1.37648	1.37372	1.37580	2671	0	4
2014.01.02	1.37581	1.37749	1.36294	1.36643	58177	0	1
2014.01.03	1.36643	1.36716	1.35821	1.35874	38433	0	1
2014.01.06	1.35955	1.36528	1.35712	1.36334	40642	0	1
2014.01.07	1.36334	1.36562	1.35966	1.36138	38225	0	0
2014.01.08	1.36142	1.36349	1.35533	1.35749	41559	0	0
2014.01.09	1.35746	1.36328	1.35484	1.36017	41634	0	0
2014.01.10	1.36016	1.36871	1.35721	1.36665	38148	0	1
2014.01.13	1.36662	1.36846	1.36373	1.36680	38040	0	0
2014.01.14	1.36680	1.36992	1.36490	1.36722	38446	0	0
2014.01.15	1.36728	1.36760	1.35812	1.36042	38011	0	1
2014.01.16	1.36043	1.36492	1.35830	1.36162	39055	0	1
2014.01.17	1.36163	1.36208	1.35168	1.35405	35641	0	1
2014.01.20	1.35325	1.35677	1.35074	1.35557	29493	0	0
2014.01.21	1.35557	1.35687	1.35162	1.35591	37867	0	1
2014.01.22	1.35588	1.35832	1.35344	1.35447	37004	0	0
2014.01.23	1.35451	1.36981	1.35303	1.36931	47468	0	0
2014.01.24	1.36930	1.37393	1.36627	1.36752	46994	0	0
2014.01.27	1.36800	1.37163	1.36529	1.36728	43910	0	0
2014.01.28	1.36730	1.36882	1.36290	1.36517	38227	0	1
2014.01.29	1.36519	1.36845	1.36029	1.36608	47676	0	1
2014.01.30	1.36609	1.36642	1.35434	1.35565	45145	0	1
2014.01.31	1.35567	1.35733	1.34790	1.34849	47059	0	0
2014.02.03	1.34855	1.35353	1.34770	1.35258	43781	0	1
2014.02.04	1.35260	1.35384	1.34934	1.35143	40329	0	1
