<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2011.07.20	79.154	79.304	78.705	78.834	33619	0	9
2011.07.21	78.838	79.025	78.223	78.542	42452	0	9
2011.07.22	78.540	78.720	78.277	78.530	33489	0	9
2011.07.25	78.228	78.547	78.052	78.237	35813	0	9
2011.07.26	78.234	78.637	77.825	77.943	35914	0	14
2011.07.27	77.943	78.156	77.569	77.902	37167	4944600000	7
2011.07.28	77.902	78.022	77.620	77.687	47125	22742370000	6
2011.07.29	77.685	77.853	76.722	76.768	41444	0	9
2011.08.01	77.391	78.021	76.292	77.381	53376	0	9
2011.08.02	77.379	77.773	76.956	77.369	49793	0	9
2011.08.03	77.367	77.392	76.780	76.973	48581	0	9
2011.08.04	76.980	80.228	76.967	79.179	90589	35322860404	6
2011.08.05	79.164	79.385	78.323	78.386	70189	0	9
2011.08.08	78.160	78.431	77.494	77.839	71961	0	9
2011.08.09	77.841	77.844	76.699	77.246	89850	0	10
2011.08.10	77.248	77.298	76.347	76.767	73582	0	10
2011.08.11	76.766	77.192	76.303	76.874	72994	0	10
2011.08.12	76.869	77.011	76.504	76.673	54982	0	10
2011.08.15	76.902	77.086	76.580	76.794	52586	0	9
2011.08.16	76.802	76.919	76.643	76.816	52696	0	10
2011.08.17	76.815	76.815	76.402	76.580	50470	0	10
2011.08.18	76.581	76.690	76.441	76.528	52602	0	10
2011.08.19	76.527	76.916	75.957	76.533	59210	0	10
2011.08.22	76.814	77.148	76.555	76.833	53094	0	10
2011.08.23	76.833	76.927	76.461	76.651	51623	0	10
2011.08.24	76.650	77.057	76.463	76.950	51775	0	10
2011.08.25	76.949	77.689	76.837	77.437	53445	0	10
2011.08.26	77.437	77.449	76.492	76.602	49954	0	10
2011.08.29	76.685	77.001	76.566	76.934	46084	25099858000	7
2011.08.30	76.934	76.978	76.553	76.703	64965	99311899000	6
2011.08.31	76.702	76.839	76.420	76.732	66875	90226067639	6
2011.09.01	76.731	77.216	76.695	76.858	56726	0	10
2011.09.02	76.858	76.959	76.523	76.780	47830	0	9
2011.09.05	76.893	76.969	76.684	76.896	42011	0	10
2011.09.06	76.898	77.717	76.709	77.621	60699	0	10
2011.09.07	77.621	77.623	77.067	77.310	57088	0	10
2011.09.08	77.310	77.581	77.132	77.502	55527	0	10
2011.09.09	77.501	77.849	77.089	77.570	59258	0	10
2011.09.12	77.503	77.579	76.743	77.117	63990	0	9
2011.09.13	77.117	77.244	76.794	76.901	58150	0	10
2011.09.14	76.901	77.049	76.595	76.692	51001	0	11
2011.09.15	76.689	77.255	76.548	76.711	50920	0	11
2011.09.16	76.709	76.964	76.660	76.764	48989	0	10
2011.09.19	76.916	76.974	76.322	76.561	44085	0	10
2011.09.20	76.566	76.752	76.348	76.436	53715	0	10
2011.09.21	76.436	76.723	76.120	76.432	54997	0	13
2011.09.22	76.431	76.953	76.094	76.272	67442	0	10
2011.09.23	76.272	76.870	76.140	76.540	50182	0	10
2011.09.26	76.535	76.753	76.225	76.369	63337	0	10
2011.09.27	76.373	76.925	76.254	76.731	57196	0	10
2011.09.28	76.735	76.857	76.325	76.530	56321	0	10
2011.09.29	76.536	77.011	76.401	76.827	55895	0	9
2011.09.30	76.827	77.189	76.491	76.989	56609	0	10
2011.10.03	77.095	77.249	76.510	76.620	61564	0	10
2011.10.04	76.615	76.971	76.530	76.836	58004	0	10
2011.10.05	76.835	77.056	76.610	76.781	51658	0	9
2011.10.06	76.784	76.832	76.553	76.676	51527	0	10
2011.10.07	76.677	76.897	76.576	76.711	45639	0	12
2011.10.10	76.797	76.848	76.561	76.668	38114	0	10
2011.10.11	76.666	76.744	76.592	76.672	43746	0	19
2011.10.12	76.674	77.480	76.325	77.246	55304	0	10
2011.10.13	77.249	77.285	76.672	76.864	52926	0	9
2011.10.14	76.866	77.441	76.842	77.182	47757	0	10
2011.10.17	77.129	77.447	76.619	76.823	53561	0	10
2011.10.18	76.823	76.899	76.617	76.776	51891	0	9
2011.10.19	76.777	76.849	76.649	76.822	44649	0	20
2011.10.20	76.822	77.081	76.670	76.834	51253	0	10
2011.10.21	76.832	76.905	75.810	76.249	48078	0	10
2011.10.24	76.171	76.466	75.985	76.106	48362	0	10
2011.10.25	76.106	76.282	75.737	76.070	50868	0	10
2011.10.26	76.070	76.307	75.713	76.250	54461	0	10
2011.10.27	76.250	76.267	75.652	75.954	58392	0	10
2011.10.28	75.955	75.989	75.664	75.783	42246	0	10
2011.10.31	75.694	79.523	75.570	78.172	78147	0	10
2011.11.01	78.107	78.963	78.009	78.355	58686	0	10
2011.11.02	78.355	78.400	77.939	78.067	47049	0	15
2011.11.03	78.070	78.155	77.883	78.040	40803	0	15
2011.11.04	78.038	78.254	77.976	78.224	38440	0	28
2011.11.07	78.128	78.178	77.972	78.072	38717	0	10
2011.11.08	78.072	78.073	77.598	77.718	41225	0	10
2011.11.09	77.720	77.877	77.530	77.732	46860	0	10
2011.11.10	77.732	77.859	77.497	77.641	47972	0	10
2011.11.11	77.640	77.676	77.039	77.159	40780	0	10
2011.11.14	77.152	77.237	76.805	77.084	48065	0	10
2011.11.15	77.084	77.408	76.897	77.025	50376	0	9
2011.11.16	77.025	77.139	76.846	77.015	47179	0	10
2011.11.17	77.016	77.077	76.902	76.981	49930	0	28
2011.11.18	76.981	77.018	76.561	76.827	52524	0	7
2011.11.21	76.896	76.989	76.751	76.908	50556	0	10
2011.11.22	76.908	77.309	76.825	76.965	47382	0	11
2011.11.23	76.960	77.572	76.915	77.279	41834	0	10
2011.11.24	77.279	77.323	77.004	77.129	44303	0	10
2011.11.25	77.127	77.784	77.116	77.705	47657	0	9
2011.11.28	77.485	78.234	77.454	78.071	46922	0	9
2011.11.29	78.053	78.271	77.613	77.937	49022	0	10
2011.11.30	77.936	78.144	77.291	77.575	52092	0	9
2011.12.01	77.576	77.800	77.475	77.707	47100	0	10
2011.12.02	77.703	78.068	77.700	77.955	42924	0	10
2011.12.05	78.070	78.091	77.686	77.824	45042	0	10
2011.12.06	77.824	77.848	77.627	77.710	45722	0	13
2011.12.07	77.710	77.775	77.616	77.637	38254	0	5
2011.12.08	77.637	77.781	77.133	77.619	45728	0	4
2011.12.09	77.619	77.766	77.482	77.567	40137	0	6
2011.12.12	77.623	77.996	77.573	77.940	38443	0	9
2011.12.13	77.940	78.008	77.638	77.950	38861	0	4
2011.12.14	77.950	78.142	77.910	78.070	41174	0	28
2011.12.15	78.068	78.127	77.723	77.893	41330	0	28
2011.12.16	77.893	77.949	77.604	77.748	33058	0	10
2011.12.19	77.771	78.161	77.771	78.031	23011	0	3
2011.12.20	78.028	78.054	77.714	77.822	22000	0	4
2011.12.21	77.822	78.095	77.681	78.024	36554	0	4
2011.12.22	78.025	78.194	77.989	78.147	29948	0	9
2011.12.23	78.148	78.211	77.990	78.058	23036	0	27
2011.12.26	77.971	78.025	77.852	77.982	9877	0	10
2011.12.27	77.981	78.013	77.783	77.856	23864	0	20
2011.12.28	77.858	78.026	77.554	77.919	32329	0	10
2011.12.29	77.920	77.944	77.569	77.617	32414	0	9
2011.12.30	77.618	77.728	76.856	76.885	40202	0	9
2012.01.02	77.090	77.155	76.849	76.895	11438	0	8
2012.01.03	76.895	76.951	76.611	76.717	40328	0	10
2012.01.04	76.715	76.817	76.597	76.740	41804	0	9
2012.01.05	76.740	77.235	76.650	77.103	45235	0	9
2012.01.06	77.105	77.324	76.952	76.957	43811	0	9
2012.01.09	76.796	76.999	76.761	76.850	33540	0	9
2012.01.10	76.847	76.892	76.762	76.822	35479	0	6
2012.01.11	76.825	77.028	76.819	76.871	36405	0	27
2012.01.12	76.867	76.967	76.658	76.763	33354	0	27
2012.01.13	76.768	76.992	76.650	76.952	30167	0	8
2012.01.16	76.898	76.936	76.696	76.791	27371	0	9
2012.01.17	76.792	76.873	76.545	76.814	30029	0	9
2012.01.18	76.815	76.866	76.640	76.772	36006	0	9
2012.01.19	76.775	77.313	76.694	77.098	38474	0	9
2012.01.20	77.097	77.298	76.913	76.982	36935	0	9
2012.01.23	76.961	77.074	76.858	76.976	39048	0	4
2012.01.24	76.975	77.843	76.949	77.642	40768	0	4
2012.01.25	77.640	78.277	77.553	77.683	53586	0	9
2012.01.26	77.684	77.799	77.287	77.450	44649	0	6
2012.01.27	77.449	77.477	76.644	76.667	47564	0	9
2012.01.30	76.752	76.767	76.210	76.366	42489	0	9
2012.01.31	76.367	76.411	76.151	76.293	47736	0	6
2012.02.01	76.292	76.344	76.018	76.181	43695	0	9
2012.02.02	76.179	76.235	76.034	76.174	38162	0	4
2012.02.03	76.174	76.729	76.132	76.551	41036	0	4
2012.02.06	76.545	76.795	76.488	76.570	43741	0	9
2012.02.07	76.571	76.952	76.515	76.789	47862	0	9
2012.02.08	76.785	77.180	76.710	77.040	49680	0	9
2012.02.09	77.041	77.719	77.022	77.643	53259	0	9
2012.02.10	77.644	77.799	77.522	77.593	46042	0	9
2012.02.13	77.647	77.772	77.381	77.556	43938	0	9
2012.02.14	77.556	78.529	77.357	78.408	54747	0	9
2012.02.15	78.407	78.651	78.176	78.383	54203	0	9
2012.02.16	78.382	78.955	78.356	78.880	50809	0	9
2012.02.17	78.881	79.602	78.788	79.536	48453	0	9
2012.02.20	79.734	79.881	79.359	79.618	47758	0	9
2012.02.21	79.618	79.842	79.544	79.732	49668	0	4
2012.02.22	79.733	80.395	79.724	80.287	50007	0	9
2012.02.23	80.289	80.344	79.848	79.972	46583	0	9
2012.02.24	79.972	81.201	79.923	81.184	48112	0	9
2012.02.27	81.567	81.575	80.129	80.478	54414	0	9
2012.02.28	80.478	80.778	80.013	80.489	57155	0	9
2012.02.29	80.487	81.300	80.240	81.276	60264	0	9
2012.03.01	81.277	81.371	80.836	81.128	56584	0	9
2012.03.02	81.127	81.863	81.079	81.786	53121	0	9
2012.03.05	81.850	81.850	81.150	81.513	52337	0	10
2012.03.06	81.514	81.577	80.585	80.712	58703	0	10
2012.03.07	80.713	81.215	80.578	81.158	52053	0	10
2012.03.08	81.157	81.724	81.086	81.527	56514	0	9
2012.03.09	81.526	82.635	81.469	82.446	55544	0	9
2012.03.12	82.438	82.504	82.105	82.309	49405	0	9
2012.03.13	82.310	83.074	81.961	82.983	57385	0	9
2012.03.14	82.984	83.820	82.884	83.745	54635	0	9
2012.03.15	83.745	84.167	83.189	83.615	59608	0	9
2012.03.16	83.614	83.936	83.176	83.423	52734	0	9
2012.03.19	83.498	83.558	83.013	83.375	49635	0	9
2012.03.20	83.376	83.826	83.314	83.674	45417	0	9
2012.03.21	83.674	84.088	83.288	83.420	57425	0	10
2012.03.22	83.419	83.460	82.322	82.618	69217	0	10
2012.03.23	82.613	82.941	81.983	82.322	58259	0	9
2012.03.26	82.432	82.995	82.430	82.874	54948	0	9
2012.03.27	82.873	83.375	82.637	83.189	54347	0	5
