<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2011.03.07	0.92537	0.92748	0.92355	0.92640	68564	0	12
2011.03.08	0.92640	0.93628	0.92609	0.93513	68676	0	12
2011.03.09	0.93511	0.93684	0.92682	0.92954	66138	0	14
2011.03.10	0.92951	0.93618	0.92802	0.93192	75024	0	14
2011.03.11	0.93192	0.93565	0.92678	0.92963	72654	0	12
2011.03.14	0.92829	0.93158	0.92293	0.92400	68892	0	10
2011.03.15	0.92402	0.92502	0.91404	0.91679	87496	0	14
2011.03.16	0.91679	0.91970	0.89216	0.90029	87556	0	14
2011.03.17	0.90029	0.90581	0.89641	0.89844	95551	0	14
2011.03.18	0.89840	0.90896	0.89759	0.90088	82625	0	12
2011.03.21	0.90144	0.90729	0.90127	0.90512	67128	0	10
2011.03.22	0.90513	0.90565	0.90122	0.90349	66854	0	10
2011.03.23	0.90350	0.90872	0.89775	0.90785	75526	0	10
2011.03.24	0.90783	0.91231	0.90292	0.90756	74346	0	11
2011.03.25	0.90758	0.92139	0.90753	0.91978	63373	0	13
2011.03.28	0.92061	0.92334	0.91518	0.91686	62720	0	10
2011.03.29	0.91684	0.92235	0.91393	0.92040	65793	0	10
2011.03.30	0.92038	0.92736	0.91755	0.91846	67669	0	10
2011.03.31	0.91846	0.91964	0.91260	0.91805	69287	0	10
2011.04.01	0.91806	0.93394	0.91806	0.92356	74309	0	10
2011.04.04	0.92447	0.92611	0.91910	0.92305	63391	0	12
2011.04.05	0.92309	0.92717	0.92047	0.92515	61340	0	10
2011.04.06	0.92515	0.92897	0.91303	0.91849	70544	0	10
2011.04.07	0.91851	0.91992	0.91526	0.91605	66542	0	10
2011.04.08	0.91602	0.91660	0.90573	0.90618	67380	0	13
2011.04.11	0.90807	0.91043	0.90467	0.90646	59226	0	10
2011.04.12	0.90640	0.90740	0.89416	0.89663	74441	0	13
2011.04.13	0.89659	0.89908	0.89284	0.89603	68908	0	14
2011.04.14	0.89598	0.89688	0.88954	0.89232	74709	0	13
2011.04.15	0.89241	0.89584	0.89162	0.89203	62794	0	12
2011.04.18	0.89273	0.89979	0.89052	0.89573	71855	0	12
2011.04.19	0.89573	0.90068	0.89451	0.89958	69923	0	10
2011.04.20	0.89960	0.89969	0.88749	0.88825	71483	0	12
